source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_41599761,41599761,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Aptamer-Based Delivery of Genes and Drugs Across the Blood-Brain Barrier.
pubmed_discovery_41599691,41599691,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; The Expanding Role of Non-Coding RNAs in Neurodegenerative Diseases: From Biomarkers to Therapeutic Targets.
pubmed_discovery_41599229,41599229,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"oligo_prediction_benchmark_2023_2026; score=0; Targeted Inhibition of Oncogenic microRNAs miR-21, miR-17, and miR-155 Suppresses Tumor Growth and Modulates Immune Response in Colorectal Cancer."
pubmed_discovery_41599191,41599191,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Rewriting Tumor Entry Rules: Microfluidic Polyplexes and Tumor-Penetrating Strategies-A Literature Review.
pubmed_discovery_41598970,41598970,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; Effects of Sublethal Concentrations of Pyridaben on Development, Reproduction, and Vg Gene Expression in Neoseiulus womersleyi."
pubmed_discovery_41598968,41598968,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Identification and Functional Characterization of Chitinase Genes During Larva-Pupa-Adult Transitions in Tuta absoluta.
pubmed_discovery_41598920,41598920,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; CarE1 and GST1 Are Involved in Beta-Cypermethrin Resistance in Field Populations of the Mirid Bug, Apolygus lucorum."
pubmed_discovery_41598808,41598808,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; KRAS Inhibition in Pancreatic Ductal Adenocarcinoma.
pubmed_discovery_41596715,41596715,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Molecular Identification and RNA-Based Management of Fungal Plant Pathogens: From PCR to CRISPR/Cas9.
pubmed_discovery_41596664,41596664,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; MED12 Dictates Epithelial Ovarian Cancer Cell Ferroptosis Sensitivity via YAP-TEAD1 Signaling.
pubmed_discovery_41596643,41596643,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Defining the Critical Role of α-Gustducin for NF-κB Inhibition and Anti-Inflammatory Signal Transduction by Bitter Agonists in Lung Epithelium.
pubmed_discovery_41596567,41596567,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Angiopoietin-like Protein 3 (ANGPTL3) Targeting in the Management of Dyslipidemias.
pubmed_discovery_41596522,41596522,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Luteolin Enhances Endothelial Barrier Function and Attenuates Myocardial Ischemia-Reperfusion Injury via FOXP1-NLRP3 Pathway.
pubmed_discovery_41596497,41596497,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; TLR9 Inhibition Shortly After Mating Increases Fetal Resorption and Alters B- and T-Cell Costimulatory Phenotypes in an Abortion-Prone Mouse Model.
pubmed_discovery_41596492,41596492,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; RNA-Based Therapeutic Strategies in Multiple Myeloma: From Molecular Targets to Delivery and Clinical Translation.
pubmed_discovery_41596471,41596471,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; P-Element-Induced Wimpy Testis (PIWI)-Interacting RNA-823/PIWIL1/DNMT3B/CDH1 as Potential Axis to Drive EMT, Stemness, and Tumor Aggressiveness in Ovarian Cancer Tissue Samples: An Integrative Computational and Clinical Insights."
pubmed_discovery_41596293,41596293,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Osteoporosis After Menopause and After Drug Therapy: The Molecular Mechanism of Bone Loss and Its Treatment.
pubmed_discovery_41596290,41596290,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Molecular Mechanisms Underlying Atherosclerosis and Current Advances in Targeted Therapeutics.
pubmed_discovery_41596287,41596287,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Molecular Hydrogen Attenuates Chronic Inflammation and Delays the Onset of Ultraviolet B-Induced Skin Carcinogenesis in Mice.
pubmed_discovery_41596148,41596148,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Intracellular Oxidant Levels Are Crucial for Cell Survival and JAK/STAT Signaling in Classical Hodgkin's Lymphoma.
pubmed_discovery_41596116,41596116,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Targeting Arginase 1 but Not Arginase 2 Protects from Myocardial Ischemia-Reperfusion Injury via Nitric Oxide Signaling by Red Blood Cells in Type 2 Diabetes.
pubmed_discovery_41595486,41595486,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; The Genetic and Epigenetic Architecture of Keratoconus: Emerging Pathways and Clinical Implications.
pubmed_discovery_41595250,41595250,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Molecular Insights into Helicobacter pylori-Induced Gastritis and Gastric Cancer.
pubmed_discovery_41594938,41594938,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Durable Management of Plant Viruses: Insights into Host Resistance and Tolerance Mechanisms.
pubmed_discovery_41594872,41594872,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_nonclinical_safety_2020_2026; score=0; Corneal Neovascularization: Pathogenesis, Current Insights and Future Strategies."
pubmed_discovery_41594644,41594644,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Identification and Functional Analysis of tgfb2b Gene in Ovarian Development of Chinese Tongue Sole (Cynoglossus semilaevis).
pubmed_discovery_41594464,41594464,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Porcine FRZB (sFRP3) Negatively Regulates Myogenesis via the Wnt Signaling Pathway.
pubmed_discovery_41593495,41593495,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Identification and functional characterization of a novel gene conferring root rot resistance in Panax Notoginseng.
pubmed_discovery_41593025,41593025,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_delivery_safety_broad_2010_2026; score=0; PEGylated DNA Helper Molecule-Assisted Self-Assembly of Polyelectrolyte Complex Micelles.
pubmed_discovery_41592954,41592954,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Chitosan-Functionalized Magnetic Graphene Oxide Nanocomposites Enable High-Purity mRNA Enrichment To Avoid False Positives in LC-MS/MS Modification Profiling.
pubmed_discovery_41592392,41592392,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; TREM2 regulates neuroinflammation by SYK-dependent inhibition of BTK activation to improve perioperative neurocognitive dysfunction.
pubmed_discovery_41591850,41591850,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_transcriptome_specificity_2010_2026; score=0; Enhancing Selectivity in Affinity Biosensors through Biorecognition-Driven Suppression of Nonspecific Binding.
pubmed_discovery_41591631,41591631,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Epitranscriptomic regulation of NVP-BEZ235 resistance in ccRCC via the YTHDF3-SYNM regulatory pathway.
pubmed_discovery_41591037,41591037,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Fluorescent Nanoporous Gene Drugs with Fenton-like Catalysis Vector Research.
pubmed_discovery_41590747,41590747,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_transcriptome_specificity_2010_2026; score=0; Aptamer-Based Dual-Cascade Signal Amplification System Lights up G-Quadruplex Dimers for Ultrasensitive Detection of Domoic Acid.
pubmed_discovery_41590460,41590460,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; The Interference of Mnsod3 Enhances the Tolerance of Pleurotus ostreatus Mycelia to Abiotic Stress by Reshaping the Cell Wall.
pubmed_discovery_41590245,41590245,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Inclisiran in Dyslipidemia with High Residual Platelet Reactivity.
pubmed_discovery_41589630,41589630,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Aptamer-Functionalized Microchannel-Gated Field-Effect Transistor Biosensor for In Vivo Detection of Dopamine.
pubmed_discovery_41589439,41589439,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Punicalagin Targets FDX1 to Induce Cuproptosis for the Treatment of Gastric Cancer.
pubmed_discovery_41588921,41588921,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Amodiaquine Enhances Anti-Melanoma Efficacy of Attenuated Salmonella via Targeting Glutathione Reductase in Neutrophils.
pubmed_discovery_41588174,41588174,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; MALT1 Knockdown Alleviates Multiorgan Injury and Inflammation Through Inhibiting TAK1/NF-κB Signaling Pathway-Mediated T-Helper 1 and 17 Differentiations in LPS-induced Inflammation.
pubmed_discovery_41588126,41588126,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; PRC1 promotes immunosuppressive macrophages in sepsis via β-catenin/STAT3 signaling.
pubmed_discovery_41587701,41587701,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Mitigating loss of lean muscle in GLP-1 and dual GLP-1/GIP agonists: Pipeline opportunities and limitations.
pubmed_discovery_41587695,41587695,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Transcription factor TFAP2A drives EMT progress by activating BDKRB1 transcription: The potential mechanism by which TFAP2A promotes idiopathic pulmonary fibrosis.
pubmed_discovery_41587665,41587665,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Targeting IGF2BP2 alleviates high fat diet aggravated Alzheimer's disease by inhibiting ferroptosis.
pubmed_discovery_41587381,41587381,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Dapagliflozin Attenuates Atherosclerosis Under Chronic Stress by Maintaining AKT/FoxO1 Pathway Through Downregulation of REDD1.
pubmed_discovery_41587351,41587351,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; The Species, Molecular Characteristics, and Detoxification of ABC Transporter Genes in Eriosoma lanigerum."
pubmed_discovery_41586499,41586499,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Combination therapy with tobevibart and elebsiran potently reduces hepatitis B virus surface antigen levels in preclinical in vivo models.
pubmed_discovery_41583555,41583555,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Therapeutic potential of ISG20 in attenuating podocyte injury via inhibition of ferroptosis.
pubmed_discovery_41582555,41582555,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Calretinin Contributes to Trigeminal Neuropathic Pain Downstream of Cavα2δ1.
pubmed_discovery_41582090,41582090,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=0; A novel EYS c.6192-1G>A variant presents ideal base editing therapeutic opportunities.
pubmed_discovery_41582000,41582000,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Celastrol Targets Hsc70-Bim Interaction as a Novel Senolytic to Extend Lifespan and Mitigate Organ Fibrosis.
pubmed_discovery_41581827,41581827,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Astaxanthin protects retinal Müller cells against high glucose-induced oxidative stress through the sirtuin 1/AMPK/FOXO1 pathway.
pubmed_discovery_41581757,41581757,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Nucleic Acid-Based Therapies - The Next Frontier in Treating Dyslipidemias.
pubmed_discovery_41581577,41581577,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Inhibiting Arachidonate-5-lipoxygenase expression ameliorates osteoarthritis progression by suppressing ferroptosis via the JAK2/STAT3 signaling pathway.
pubmed_discovery_41581265,41581265,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; BDNF prevents amyloid-β-induced exacerbation of mGluR5-driven Ca(2+) transients in astrocytes through TrkB-Tc activation.
pubmed_discovery_41581122,41581122,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Profiling of Extracellular Vesicles of Non-Small Cell Lung Cancer Reveals Proteins Associated With Osimertinib Resistance.
pubmed_discovery_41581095,41581095,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=0; Targeting Factor XI for Safer Anticoagulation: Emerging Data and Future Directions.
pubmed_discovery_41580904,41580904,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Targeted Delivery of Avacopan via Sortase A-Modified Extracellular Vesicles Attenuates Endotoxin-Induced Retinal Inflammation.
pubmed_discovery_41580503,41580503,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; MGMT upregulation mediates Temozolomide resistance conferred USP5 dependency.
pubmed_discovery_41580458,41580458,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Development and preliminary evaluation of real-time PCR assays for six lactic acid bacteria.
pubmed_discovery_41580101,41580101,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; An OASL homologue involved in IFN-like antiviral signal by binding MDA5 in the Pacific oyster Crassostrea gigas.
pubmed_discovery_41580000,41580000,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Recent advances in the analysis of the evolutionary RNA based therapeutics; a review.
pubmed_discovery_41579989,41579989,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; RBM15/IGF2BP3 promotes immune escape in bladder cancer by enhancing m6A modification of PFKFB4.
pubmed_discovery_41579959,41579959,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Primary hyperoxaluria(s): from trials to real-life data and pipeline therapies.
pubmed_discovery_41579835,41579835,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Nanotechnology-driven drug delivery systems for breast cancer: A review.
pubmed_discovery_41579590,41579590,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Trigonelline regulates glycolysis and energy metabolism during hepatic fibrosis via Glut-1-HIF-1α axis: Focusing the interaction of macrophages and HSCs.
pubmed_discovery_41579410,41579410,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Chlamydia psittaci inclusion membrane protein CPSIT_0844 elicits inflammatory IL-6 and IL-8 production in human monocytes via TLR2/TLR4 signaling pathways.
pubmed_discovery_41578794,41578794,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Key cuticular proteins mediating molting and environmental stress response in Panonychus citri.
pubmed_discovery_41578369,41578369,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Reprogramming the epigenetic profile improves the B regulatory cell function of patients with recurrent pregnancy loss.
pubmed_discovery_41577321,41577321,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; Triple drug co-delivery within nanosystems for synergistic anti-infective, anti-inflammatory, antinociceptive and neuroregenerative therapeutic effects: a focus on pharmacological and nanotechnological aspects."
pubmed_discovery_41577293,41577293,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; IL-24 regulates corneal inflammation and fibrosis in fungal keratitis via the caspase-11/gasdermin D pathway.
pubmed_discovery_41577170,41577170,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Achieving durable psoriasis remission with nucleic acid therapeutics.
pubmed_discovery_41576565,41576565,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; Lactiplantibacillus plantarum K4-9 strain stimulates antitumor immune responses through the activation of dendritic cells and CD8(+) T cells.
pubmed_discovery_41576532,41576532,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Hydroxyacyl coenzyme A dehydrogenase trifunctional multienzyme complex subunit α depletion dysregulates hepatic energy and lipid metabolism in dairy cows hepatocytes: a multiomic integration analysis.
pubmed_discovery_41576483,41576483,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Inhalable DNA nano-adjuvant elicits robust lung-resident memory immunity against pneumonic plague.
pubmed_discovery_41576454,41576454,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Hexavalent chromium inhibits testosterone synthesis in bovine testicular leydig cells through mitochondrial damage via BNIP3.
pubmed_discovery_41576432,41576432,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_delivery_safety_broad_2010_2026; score=0; Integrated sample-in-result-out microfluidic biosensor for rapid ultrasensitive detection of Salmonella typhimurium using electromagnetically actuated aptamer-conjugated magnetic bead chains.
pubmed_discovery_41575474,41575474,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; BMP7 attenuates myocardial injury and preserves cardiac function after myocardial infarction by inhibiting cardiomyocyte pyroptosis.
pubmed_discovery_41574443,41574443,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; MsCDPK29-MsbZIP14 modulates ABA accumulation in response to saline-alkali stress in alfalfa.
pubmed_discovery_41574241,41574241,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Drug-Induced Sclerosing Cholangitis Leading to Discontinuation of Treatment in a Patient with Metastatic Breast Cancer: A Case Report.
pubmed_discovery_41572941,41572941,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; PopMYB4 orchestrates disease resistance through H3K36me3-mediated epigenetic activation of PopGSTU7 in poplars.
pubmed_discovery_41572695,41572695,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Lingguizhugan Decoction Attenuates Angiotensin II-Induced Cardiac Hypertrophy Through the LITAF Signaling Pathway.
pubmed_discovery_41572632,41572632,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; A cool temperature-induced ubiquitination-controlled transcription factor promotes starch degradation and ripening in kiwifruit.
pubmed_discovery_41572478,41572478,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Target Identification of the Hepatocellular Carcinoma-Specific Aptamer JHIT2e and Construction of Engineered Nanotrains for Synergistic Chemoradiotherapy.
pubmed_discovery_41572387,41572387,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Activated notch signaling pathway protects the intestinal barrier in DSS-induced colitis by regulating tight junctions.
pubmed_discovery_41572365,41572365,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Identification of a Force-Induced Sox9(+)Acan(+) Transitional Subpopulation Linked to FGF2-FGFR2-ERK Signaling in Orthodontic Bone Remodeling.
pubmed_discovery_41571908,41571908,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; A novel homozygous splicing variant in FRA10AC1: further delineation of the phenotype.
pubmed_discovery_41571880,41571880,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Signaling network exploration of microRNA140-5p in response to TMJ-OA pathological changes.
pubmed_discovery_41571859,41571859,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; A decoy oligodeoxynucleotide favors the differentiation of CpG ODN-induced B cells into IL-10-producing Breg-like cells over plasma cells by restoring IRF4/IRF8 imbalance.
pubmed_discovery_41570782,41570782,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Morus alba L. (Sangzhi) alkaloids alleviate diabetic nephropathy by suppressing endoplasmic reticulum stress and modulating AMPK-associated phosphatidylethanolamine content.
pubmed_discovery_41570748,41570748,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Therapeutic targeting of the HPV E7 oncoprotein: Current advances and emerging strategies.
pubmed_discovery_41570653,41570653,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; A dual-probe SERS aptasensor for ultrasensitive detection of acrylamide in food.
pubmed_discovery_41570502,41570502,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; A light-based DNA hydrogel valve biosensor for naked-eye sensitive detection of aflatoxin B1.
pubmed_discovery_41569151,41569151,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Structural plasticity enables broad cAn binding and dual activation of CRISPR-associated ribonuclease Cdn1.
pubmed_discovery_41569028,41569028,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; AAV-DJ-Mediated MYOC Silencing as a Gene Therapy Approach for Myocilin-Associated Glaucoma.
pubmed_discovery_41568494,41568494,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Restoring Immune Balance in Allergic Airway Inflammation: Yanghe Pingchuan Granules Regulate Th17/Treg via PD-1/PD-L1 Pathway.
pubmed_discovery_41568176,41568176,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; IGF2 supports glioblastoma growth and immune evasion through a combination of tumor cell-intrinsic and -extrinsic mechanisms.
pubmed_discovery_41568168,41568168,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Enhancement of therapeutic transgene insertion for treatment of murine phenylketonuria.
pubmed_discovery_41566774,41566774,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Therapeutic suppression of Tubb4a rescues H-ABC leukodystrophy.
pubmed_discovery_41566573,41566573,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Tumor Extracellular Vesicles lncOSLMT Drives Lung Inflammatory Premetastatic Niche Formation in Osteosarcoma via m(6)A-Dependent hnRNPA2B1/COX-2 Axis.
pubmed_discovery_41566533,41566533,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; OCTN2 Activates a Non-Canonical Carnitine Metabolic Pathway to Promote MASH-HCC Progression and Immunotherapy Resistance.
pubmed_discovery_41566054,41566054,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; Real life use of ravulizumab in Italian patients with paroxysmal nocturnal hemoglobinuria: evidence from the REACTION observational study.
pubmed_discovery_41565897,41565897,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Mitochondrial Dynamics-Related Gene Regulation by Epigenetic Suppression of GCN5 Exerts Neuroprotective Effects in Rotenone-Induced Parkinson's Disease Model.
pubmed_discovery_41565615,41565615,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; SNORA49 negatively regulates self-renewal of liver cancer stem cells and hepatocarcinogenesis via suppressing SOX9 transcription.
pubmed_discovery_41565302,41565302,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; Addendum to the 2023 clinical practice guidelines for amyotrophic lateral sclerosis in Japan: approval and integration of novel disease-modifying therapies.
pubmed_discovery_41565296,41565296,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Enhancing polysaccharide biosynthesis in Sanghuangporus baumii through phosphoglucose isomerase gene silencing.
pubmed_discovery_41565295,41565295,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; PGC-1β Mediates the Atheroprotective Roles of β-Aminoisobutyric Acid (BAIBA) in Vascular Endothelial Cells.
pubmed_discovery_41565184,41565184,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Dual-biomimetic Nanodecoys reprogram cardiac macrophages by suppressing STING signaling for heart repair.
pubmed_discovery_41564859,41564859,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Engineered Akkermansia muciniphila vesicles for targeted pyroptosis and trained immunity to enhance immunotherapy in hepatocellular carcinoma.
pubmed_discovery_41564596,41564596,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Cholesterol-dependent control of endosomal escape regulates intracellular trafficking of small interfering RNA therapeutics and interactions with small molecule drugs.
pubmed_discovery_41564474,41564474,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; MAP3K19 promotes the progression of hypopharyngeal cancer by suppressing dendritic cell maturation through mediating NF-κB activation and PD-L1 expression.
pubmed_discovery_41564473,41564473,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Neuronal pentraxin 2 in peripheral sensory neurons drives chronic itch through potentiation of the interleukin-31/interleukin-31 receptor pathway in atopic dermatitis.
pubmed_discovery_41563538,41563538,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; LncRNA nonnmmut065573 promotes post-myocardial infarction cardiac fibrosis and activates the TGF-β1/ZEB1 pathway.
pubmed_discovery_41563530,41563530,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Spinal P2X(3) receptors blockade reverses paclitaxel-induced allodynia in rats.
