id,entity_table,entity_id,extraction_method,extractor_model_or_script,validation_status,curator_decision,curator_id,audit_note,audited_at
12816,curation_candidate,30464,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12817,curation_candidate,30484,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12818,curation_candidate,30487,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12819,curation_candidate,30499,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12820,curation_candidate,30548,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12821,curation_candidate,30571,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12822,curation_candidate,30659,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12823,curation_candidate,30676,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12824,curation_candidate,30709,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12825,curation_candidate,30978,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12826,curation_candidate,31024,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12827,curation_candidate,31159,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12828,curation_candidate,31612,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12829,curation_candidate,31693,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12830,curation_candidate,31695,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12831,curation_candidate,31797,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12832,curation_candidate,31881,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12833,curation_candidate,31950,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12834,curation_candidate,31956,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12835,curation_candidate,31968,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: non-therapeutic oligonucleotide method/tool source,2026-06-02T18:08:40+00:00
12836,curation_candidate,32107,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12837,curation_candidate,32132,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12838,curation_candidate,32712,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12839,curation_candidate,32844,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12840,curation_candidate,33146,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12841,curation_candidate,33213,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12842,curation_candidate,33259,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12843,curation_candidate,33674,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12844,curation_candidate,33834,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12845,curation_candidate,33846,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12846,curation_candidate,33882,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12847,curation_candidate,33888,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12848,curation_candidate,33898,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12849,curation_candidate,34230,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: delivery/PK source without title-level off-target assay,2026-06-02T18:08:40+00:00
12850,curation_candidate,34317,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12851,curation_candidate,34371,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12852,curation_candidate,34702,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12853,curation_candidate,34778,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12854,curation_candidate,34825,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: delivery/PK source without title-level off-target assay,2026-06-02T18:08:40+00:00
12855,curation_candidate,35546,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12856,curation_candidate,35568,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12857,curation_candidate,35635,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12858,curation_candidate,36162,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12859,curation_candidate,36918,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12860,curation_candidate,37005,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12861,curation_candidate,37194,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12862,curation_candidate,37290,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: no explicit molecule, target, or cohort for verified release evidence",2026-06-02T18:08:40+00:00
12863,curation_candidate,16575,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12864,curation_candidate,16655,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12865,curation_candidate,16720,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12866,curation_candidate,16802,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12867,curation_candidate,16981,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12868,curation_candidate,17054,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12869,curation_candidate,17170,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12870,curation_candidate,17181,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12871,curation_candidate,17233,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12872,curation_candidate,17378,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12873,curation_candidate,17620,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: no explicit molecule, target, or cohort for verified release evidence",2026-06-02T18:08:40+00:00
12874,curation_candidate,17661,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12875,curation_candidate,17674,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12876,curation_candidate,17861,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12877,curation_candidate,17893,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12878,curation_candidate,17914,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12879,curation_candidate,17918,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12880,curation_candidate,18017,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12881,curation_candidate,18049,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12882,curation_candidate,18116,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12883,curation_candidate,18169,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12884,curation_candidate,18215,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: delivery/PK source without title-level off-target assay,2026-06-02T18:08:40+00:00
12885,curation_candidate,18295,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12886,curation_candidate,18348,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12887,curation_candidate,18396,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: no explicit molecule, target, or cohort for verified release evidence",2026-06-02T18:08:40+00:00
12888,curation_candidate,18526,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: delivery/PK source without title-level off-target assay,2026-06-02T18:08:40+00:00
12889,curation_candidate,18624,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12890,curation_candidate,18647,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12891,curation_candidate,18683,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12892,curation_candidate,18693,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12893,curation_candidate,18737,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12894,curation_candidate,18814,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: no explicit molecule, target, or cohort for verified release evidence",2026-06-02T18:08:40+00:00
12895,curation_candidate,18823,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12896,curation_candidate,18900,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12897,curation_candidate,18999,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12898,curation_candidate,19036,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12899,curation_candidate,19108,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12900,curation_candidate,19206,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12901,curation_candidate,19540,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12902,curation_candidate,19564,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12903,curation_candidate,19879,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12904,curation_candidate,20112,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12905,curation_candidate,20376,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12906,curation_candidate,20471,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12907,curation_candidate,20601,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12908,curation_candidate,20658,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12909,curation_candidate,20803,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12910,curation_candidate,20876,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12911,curation_candidate,21022,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: delivery/PK source without title-level off-target assay,2026-06-02T18:08:40+00:00
12912,curation_candidate,21039,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12913,curation_candidate,21217,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12914,curation_candidate,21275,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12915,curation_candidate,21544,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12916,curation_candidate,21562,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: delivery/PK source without title-level off-target assay,2026-06-02T18:08:40+00:00
12917,curation_candidate,21646,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12918,curation_candidate,21739,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12919,curation_candidate,21913,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12920,curation_candidate,21923,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12921,curation_candidate,22467,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12922,curation_candidate,22523,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12923,curation_candidate,22631,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12924,curation_candidate,22969,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12925,curation_candidate,23085,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12926,curation_candidate,23113,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12927,curation_candidate,23191,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: no explicit molecule, target, or cohort for verified release evidence",2026-06-02T18:08:40+00:00
12928,curation_candidate,23277,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12929,curation_candidate,23383,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12930,curation_candidate,23680,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: delivery/PK source without title-level off-target assay,2026-06-02T18:08:40+00:00
12931,curation_candidate,23927,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12932,curation_candidate,23999,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12933,curation_candidate,24156,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12934,curation_candidate,24163,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12935,curation_candidate,24471,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary off-target evidence",2026-06-02T18:08:40+00:00
12936,curation_candidate,24708,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12937,curation_candidate,24710,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12938,curation_candidate,25131,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12939,curation_candidate,25207,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: delivery/PK source without title-level off-target assay,2026-06-02T18:08:40+00:00
12940,curation_candidate,25364,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12941,curation_candidate,25529,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12942,curation_candidate,25574,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12943,curation_candidate,25826,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: no explicit molecule, target, or cohort for verified release evidence",2026-06-02T18:08:40+00:00
12944,curation_candidate,25915,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12945,curation_candidate,25944,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12946,curation_candidate,26419,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12947,curation_candidate,26708,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12948,curation_candidate,26883,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12949,curation_candidate,27069,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12950,curation_candidate,28523,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12951,curation_candidate,29891,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12952,curation_candidate,29897,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: delivery/PK source without title-level off-target assay,2026-06-02T18:08:40+00:00
12953,curation_candidate,29904,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12954,curation_candidate,29966,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: abstract does not report an off-target result or assay,2026-06-02T18:08:40+00:00
12955,curation_candidate,30029,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12956,curation_candidate,30056,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12957,curation_candidate,30100,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12958,curation_candidate,30182,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12959,curation_candidate,30186,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: no explicit molecule, target, or cohort for verified release evidence",2026-06-02T18:08:40+00:00
12960,curation_candidate,30221,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12961,curation_candidate,30514,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: no explicit molecule, target, or cohort for verified release evidence",2026-06-02T18:08:40+00:00
12962,curation_candidate,30586,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12963,curation_candidate,30601,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12964,curation_candidate,30619,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12965,curation_candidate,30663,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12966,curation_candidate,30715,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12967,curation_candidate,30737,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12968,curation_candidate,30738,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12969,curation_candidate,30799,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T18:08:40+00:00
12970,curation_candidate,30801,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12971,curation_candidate,30816,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12972,curation_candidate,30857,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12973,curation_candidate,30878,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12974,curation_candidate,31000,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12975,curation_candidate,31151,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12976,curation_candidate,31255,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12977,curation_candidate,31284,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12978,curation_candidate,31295,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T18:08:40+00:00
12979,curation_candidate,31507,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12980,curation_candidate,31557,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12981,curation_candidate,31611,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
12982,curation_candidate,31644,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12983,curation_candidate,31770,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source text lacks concrete off-target evidence,2026-06-02T18:08:40+00:00
12984,curation_candidate,31825,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T18:08:40+00:00
